Country Name,Country Code,Time,Time Code,"Use of IMF credit (DOD, current US$) [DT.DOD.DIMF.CD]","Net financial flows, IMF concessional (NFL, current US$) [DT.NFL.IMFC.CD]","Net financial flows, IMF nonconcessional (NFL, current US$) [DT.NFL.IMFN.CD]","IMF repurchases and charges (TDS, current US$) [DT.TDS.DIMF.CD]"
Europe & Central Asia (excluding high income),ECA,2011,YR2011,61078274923.4,35403186.5,-1065356352.4,4030230096.3
Europe & Central Asia (excluding high income),ECA,2012,YR2012,53054414438,24952886.1,-8065252448.8,9531118633.3
Europe & Central Asia (excluding high income),ECA,2013,YR2013,37231527229.8,21681907.3,-15800890210.9,16711419067.2
Europe & Central Asia (excluding high income),ECA,2014,YR2014,28081979183.8,57773362.4,-7342069213.9,12573571944.3
Europe & Central Asia (excluding high income),ECA,2015,YR2015,29897758026.4,97975101.2,2969734366.5,3921630206.7
Europe & Central Asia (excluding high income),ECA,2016,YR2016,29897457062.2,140630830.7,782636310.5,712047748.4
Europe & Central Asia (excluding high income),ECA,2017,YR2017,31714248890.2,55146428.3,-14236257.1,1680384488.4
Europe & Central Asia (excluding high income),ECA,2018,YR2018,30021747808.2,-41130010.7,-926097853.7,2968525878.5
Europe & Central Asia (excluding high income),ECA,2019,YR2019,28011254817.4,-56597892.5,-1780421884.4,2495619840.7
Europe & Central Asia (excluding high income),ECA,2020,YR2020,32593227857.6,118279760.1,3188071803.7,1762196521.2
Europe & Central Asia (IDA & IBRD countries),TEC,1990,YR1990,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1991,YR1991,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1992,YR1992,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1993,YR1993,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1994,YR1994,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1995,YR1995,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1996,YR1996,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1997,YR1997,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1998,YR1998,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,1999,YR1999,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2000,YR2000,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2001,YR2001,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2002,YR2002,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2003,YR2003,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2004,YR2004,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2005,YR2005,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2006,YR2006,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2007,YR2007,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2008,YR2008,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2009,YR2009,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2010,YR2010,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2011,YR2011,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2012,YR2012,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2013,YR2013,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2014,YR2014,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2015,YR2015,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2016,YR2016,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2017,YR2017,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2018,YR2018,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2019,YR2019,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,2020,YR2020,..,..,..,..
European Union,EUU,1990,YR1990,..,..,..,..
European Union,EUU,1991,YR1991,..,..,..,..
European Union,EUU,1992,YR1992,..,..,..,..
European Union,EUU,1993,YR1993,..,..,..,..
European Union,EUU,1994,YR1994,..,..,..,..
European Union,EUU,1995,YR1995,..,..,..,..
European Union,EUU,1996,YR1996,..,..,..,..
European Union,EUU,1997,YR1997,..,..,..,..
European Union,EUU,1998,YR1998,..,..,..,..
European Union,EUU,1999,YR1999,..,..,..,..
European Union,EUU,2000,YR2000,..,..,..,..
European Union,EUU,2001,YR2001,..,..,..,..
European Union,EUU,2002,YR2002,..,..,..,..
European Union,EUU,2003,YR2003,..,..,..,..
European Union,EUU,2004,YR2004,..,..,..,..
European Union,EUU,2005,YR2005,..,..,..,..
European Union,EUU,2006,YR2006,..,..,..,..
European Union,EUU,2007,YR2007,..,..,..,..
European Union,EUU,2008,YR2008,..,..,..,..
European Union,EUU,2009,YR2009,..,..,..,..
European Union,EUU,2010,YR2010,..,..,..,..
European Union,EUU,2011,YR2011,..,..,..,..
European Union,EUU,2012,YR2012,..,..,..,..
European Union,EUU,2013,YR2013,..,..,..,..
European Union,EUU,2014,YR2014,..,..,..,..
European Union,EUU,2015,YR2015,..,..,..,..
European Union,EUU,2016,YR2016,..,..,..,..
European Union,EUU,2017,YR2017,..,..,..,..
European Union,EUU,2018,YR2018,..,..,..,..
European Union,EUU,2019,YR2019,..,..,..,..
European Union,EUU,2020,YR2020,..,..,..,..
Fragile and conflict affected situations,FCS,1990,YR1990,..,..,..,..
Fragile and conflict affected situations,FCS,1991,YR1991,..,..,..,..
Fragile and conflict affected situations,FCS,1992,YR1992,..,..,..,..
Fragile and conflict affected situations,FCS,1993,YR1993,..,..,..,..
Fragile and conflict affected situations,FCS,1994,YR1994,..,..,..,..
Fragile and conflict affected situations,FCS,1995,YR1995,..,..,..,..
Fragile and conflict affected situations,FCS,1996,YR1996,..,..,..,..
Fragile and conflict affected situations,FCS,1997,YR1997,..,..,..,..
Fragile and conflict affected situations,FCS,1998,YR1998,..,..,..,..
Fragile and conflict affected situations,FCS,1999,YR1999,..,..,..,..
Fragile and conflict affected situations,FCS,2000,YR2000,..,..,..,..
Fragile and conflict affected situations,FCS,2001,YR2001,..,..,..,..
Fragile and conflict affected situations,FCS,2002,YR2002,..,..,..,..
Fragile and conflict affected situations,FCS,2003,YR2003,..,..,..,..
Fragile and conflict affected situations,FCS,2004,YR2004,..,..,..,..
Fragile and conflict affected situations,FCS,2005,YR2005,..,..,..,..
Fragile and conflict affected situations,FCS,2006,YR2006,..,..,..,..
Fragile and conflict affected situations,FCS,2007,YR2007,..,..,..,..
Fragile and conflict affected situations,FCS,2008,YR2008,..,..,..,..
Fragile and conflict affected situations,FCS,2009,YR2009,..,..,..,..
Fragile and conflict affected situations,FCS,2010,YR2010,..,..,..,..
Fragile and conflict affected situations,FCS,2011,YR2011,..,..,..,..
Fragile and conflict affected situations,FCS,2012,YR2012,..,..,..,..
Fragile and conflict affected situations,FCS,2013,YR2013,..,..,..,..
Fragile and conflict affected situations,FCS,2014,YR2014,..,..,..,..
Fragile and conflict affected situations,FCS,2015,YR2015,..,..,..,..
Fragile and conflict affected situations,FCS,2016,YR2016,..,..,..,..
Fragile and conflict affected situations,FCS,2017,YR2017,..,..,..,..
Fragile and conflict affected situations,FCS,2018,YR2018,..,..,..,..
Fragile and conflict affected situations,FCS,2019,YR2019,..,..,..,..
Fragile and conflict affected situations,FCS,2020,YR2020,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1990,YR1990,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1991,YR1991,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1992,YR1992,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1993,YR1993,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1994,YR1994,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1995,YR1995,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1996,YR1996,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1997,YR1997,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1998,YR1998,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,1999,YR1999,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2000,YR2000,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2001,YR2001,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2002,YR2002,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2003,YR2003,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2004,YR2004,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2005,YR2005,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2006,YR2006,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2007,YR2007,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2008,YR2008,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2009,YR2009,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2010,YR2010,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2011,YR2011,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2012,YR2012,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2013,YR2013,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2014,YR2014,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2015,YR2015,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2016,YR2016,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2017,YR2017,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2018,YR2018,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2019,YR2019,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,2020,YR2020,..,..,..,..
High income,HIC,1990,YR1990,..,..,..,..
High income,HIC,1991,YR1991,..,..,..,..
High income,HIC,1992,YR1992,..,..,..,..
High income,HIC,1993,YR1993,..,..,..,..
High income,HIC,1994,YR1994,..,..,..,..
High income,HIC,1995,YR1995,..,..,..,..
High income,HIC,1996,YR1996,..,..,..,..
High income,HIC,1997,YR1997,..,..,..,..
High income,HIC,1998,YR1998,..,..,..,..
High income,HIC,1999,YR1999,..,..,..,..
High income,HIC,2000,YR2000,..,..,..,..
High income,HIC,2001,YR2001,..,..,..,..
High income,HIC,2002,YR2002,..,..,..,..
High income,HIC,2003,YR2003,..,..,..,..
High income,HIC,2004,YR2004,..,..,..,..
High income,HIC,2005,YR2005,..,..,..,..
High income,HIC,2006,YR2006,..,..,..,..
High income,HIC,2007,YR2007,..,..,..,..
High income,HIC,2008,YR2008,..,..,..,..
High income,HIC,2009,YR2009,..,..,..,..
High income,HIC,2010,YR2010,..,..,..,..
High income,HIC,2011,YR2011,..,..,..,..
High income,HIC,2012,YR2012,..,..,..,..
High income,HIC,2013,YR2013,..,..,..,..
High income,HIC,2014,YR2014,..,..,..,..
High income,HIC,2015,YR2015,..,..,..,..
High income,HIC,2016,YR2016,..,..,..,..
High income,HIC,2017,YR2017,..,..,..,..
High income,HIC,2018,YR2018,..,..,..,..
High income,HIC,2019,YR2019,..,..,..,..
High income,HIC,2020,YR2020,..,..,..,..
IBRD only,IBD,1990,YR1990,..,..,..,..
IBRD only,IBD,1991,YR1991,..,..,..,..
IBRD only,IBD,1992,YR1992,..,..,..,..
IBRD only,IBD,1993,YR1993,..,..,..,..
IBRD only,IBD,1994,YR1994,..,..,..,..
IBRD only,IBD,1995,YR1995,..,..,..,..
IBRD only,IBD,1996,YR1996,..,..,..,..
IBRD only,IBD,1997,YR1997,..,..,..,..
IBRD only,IBD,1998,YR1998,..,..,..,..
IBRD only,IBD,1999,YR1999,..,..,..,..
IBRD only,IBD,2000,YR2000,..,..,..,..
IBRD only,IBD,2001,YR2001,..,..,..,..
IBRD only,IBD,2002,YR2002,..,..,..,..
IBRD only,IBD,2003,YR2003,..,..,..,..
IBRD only,IBD,2004,YR2004,..,..,..,..
IBRD only,IBD,2005,YR2005,..,..,..,..
IBRD only,IBD,2006,YR2006,..,..,..,..
IBRD only,IBD,2007,YR2007,..,..,..,..
IBRD only,IBD,2008,YR2008,..,..,..,..
IBRD only,IBD,2009,YR2009,..,..,..,..
IBRD only,IBD,2010,YR2010,..,..,..,..
IBRD only,IBD,2011,YR2011,..,..,..,..
IBRD only,IBD,2012,YR2012,..,..,..,..
IBRD only,IBD,2013,YR2013,..,..,..,..
IBRD only,IBD,2014,YR2014,..,..,..,..
IBRD only,IBD,2015,YR2015,..,..,..,..
IBRD only,IBD,2016,YR2016,..,..,..,..
IBRD only,IBD,2017,YR2017,..,..,..,..
IBRD only,IBD,2018,YR2018,..,..,..,..
IBRD only,IBD,2019,YR2019,..,..,..,..
IBRD only,IBD,2020,YR2020,..,..,..,..
IDA & IBRD total,IBT,1990,YR1990,..,..,..,..
IDA & IBRD total,IBT,1991,YR1991,..,..,..,..
IDA & IBRD total,IBT,1992,YR1992,..,..,..,..
IDA & IBRD total,IBT,1993,YR1993,..,..,..,..
IDA & IBRD total,IBT,1994,YR1994,..,..,..,..
IDA & IBRD total,IBT,1995,YR1995,..,..,..,..
IDA & IBRD total,IBT,1996,YR1996,..,..,..,..
IDA & IBRD total,IBT,1997,YR1997,..,..,..,..
IDA & IBRD total,IBT,1998,YR1998,..,..,..,..
IDA & IBRD total,IBT,1999,YR1999,..,..,..,..
IDA & IBRD total,IBT,2000,YR2000,..,..,..,..
IDA & IBRD total,IBT,2001,YR2001,..,..,..,..
IDA & IBRD total,IBT,2002,YR2002,..,..,..,..
IDA & IBRD total,IBT,2003,YR2003,..,..,..,..
IDA & IBRD total,IBT,2004,YR2004,..,..,..,..
IDA & IBRD total,IBT,2005,YR2005,..,..,..,..
IDA & IBRD total,IBT,2006,YR2006,..,..,..,..
IDA & IBRD total,IBT,2007,YR2007,..,..,..,..
IDA & IBRD total,IBT,2008,YR2008,..,..,..,..
IDA & IBRD total,IBT,2009,YR2009,..,..,..,..
IDA & IBRD total,IBT,2010,YR2010,..,..,..,..
IDA & IBRD total,IBT,2011,YR2011,..,..,..,..
IDA & IBRD total,IBT,2012,YR2012,..,..,..,..
IDA & IBRD total,IBT,2013,YR2013,..,..,..,..
IDA & IBRD total,IBT,2014,YR2014,..,..,..,..
IDA & IBRD total,IBT,2015,YR2015,..,..,..,..
IDA & IBRD total,IBT,2016,YR2016,..,..,..,..
IDA & IBRD total,IBT,2017,YR2017,..,..,..,..
IDA & IBRD total,IBT,2018,YR2018,..,..,..,..
IDA & IBRD total,IBT,2019,YR2019,..,..,..,..
IDA & IBRD total,IBT,2020,YR2020,..,..,..,..
IDA blend,IDB,1990,YR1990,..,..,..,..
IDA blend,IDB,1991,YR1991,..,..,..,..
IDA blend,IDB,1992,YR1992,..,..,..,..
IDA blend,IDB,1993,YR1993,..,..,..,..
IDA blend,IDB,1994,YR1994,..,..,..,..
IDA blend,IDB,1995,YR1995,..,..,..,..
IDA blend,IDB,1996,YR1996,..,..,..,..
IDA blend,IDB,1997,YR1997,..,..,..,..
IDA blend,IDB,1998,YR1998,..,..,..,..
IDA blend,IDB,1999,YR1999,..,..,..,..
IDA blend,IDB,2000,YR2000,..,..,..,..
IDA blend,IDB,2001,YR2001,..,..,..,..
IDA blend,IDB,2002,YR2002,..,..,..,..
IDA blend,IDB,2003,YR2003,..,..,..,..
IDA blend,IDB,2004,YR2004,..,..,..,..
IDA blend,IDB,2005,YR2005,..,..,..,..
IDA blend,IDB,2006,YR2006,..,..,..,..
IDA blend,IDB,2007,YR2007,..,..,..,..
IDA blend,IDB,2008,YR2008,..,..,..,..
IDA blend,IDB,2009,YR2009,..,..,..,..
IDA blend,IDB,2010,YR2010,..,..,..,..
IDA blend,IDB,2011,YR2011,..,..,..,..
IDA blend,IDB,2012,YR2012,..,..,..,..
IDA blend,IDB,2013,YR2013,..,..,..,..
IDA blend,IDB,2014,YR2014,..,..,..,..
IDA blend,IDB,2015,YR2015,..,..,..,..
IDA blend,IDB,2016,YR2016,..,..,..,..
IDA blend,IDB,2017,YR2017,..,..,..,..
IDA blend,IDB,2018,YR2018,..,..,..,..
IDA blend,IDB,2019,YR2019,..,..,..,..
IDA blend,IDB,2020,YR2020,..,..,..,..
IDA only,IDX,1990,YR1990,..,..,..,..
IDA only,IDX,1991,YR1991,..,..,..,..
IDA only,IDX,1992,YR1992,..,..,..,..
IDA only,IDX,1993,YR1993,..,..,..,..
IDA only,IDX,1994,YR1994,..,..,..,..
IDA only,IDX,1995,YR1995,..,..,..,..
IDA only,IDX,1996,YR1996,..,..,..,..
IDA only,IDX,1997,YR1997,..,..,..,..
IDA only,IDX,1998,YR1998,..,..,..,..
IDA only,IDX,1999,YR1999,..,..,..,..
IDA only,IDX,2000,YR2000,..,..,..,..
IDA only,IDX,2001,YR2001,..,..,..,..
IDA only,IDX,2002,YR2002,..,..,..,..
IDA only,IDX,2003,YR2003,..,..,..,..
IDA only,IDX,2004,YR2004,..,..,..,..
IDA only,IDX,2005,YR2005,..,..,..,..
IDA only,IDX,2006,YR2006,..,..,..,..
IDA only,IDX,2007,YR2007,..,..,..,..
IDA only,IDX,2008,YR2008,..,..,..,..
IDA only,IDX,2009,YR2009,..,..,..,..
IDA only,IDX,2010,YR2010,..,..,..,..
IDA only,IDX,2011,YR2011,..,..,..,..
IDA only,IDX,2012,YR2012,..,..,..,..
IDA only,IDX,2013,YR2013,..,..,..,..
IDA only,IDX,2014,YR2014,..,..,..,..
IDA only,IDX,2015,YR2015,..,..,..,..
IDA only,IDX,2016,YR2016,..,..,..,..
IDA only,IDX,2017,YR2017,..,..,..,..
IDA only,IDX,2018,YR2018,..,..,..,..
IDA only,IDX,2019,YR2019,..,..,..,..
IDA only,IDX,2020,YR2020,..,..,..,..
IDA total,IDA,1990,YR1990,..,..,..,..
IDA total,IDA,1991,YR1991,..,..,..,..
IDA total,IDA,1992,YR1992,..,..,..,..
IDA total,IDA,1993,YR1993,..,..,..,..
IDA total,IDA,1994,YR1994,..,..,..,..
IDA total,IDA,1995,YR1995,..,..,..,..
IDA total,IDA,1996,YR1996,..,..,..,..
IDA total,IDA,1997,YR1997,..,..,..,..
IDA total,IDA,1998,YR1998,..,..,..,..
IDA total,IDA,1999,YR1999,..,..,..,..
IDA total,IDA,2000,YR2000,..,..,..,..
IDA total,IDA,2001,YR2001,..,..,..,..
IDA total,IDA,2002,YR2002,..,..,..,..
IDA total,IDA,2003,YR2003,..,..,..,..
IDA total,IDA,2004,YR2004,..,..,..,..
IDA total,IDA,2005,YR2005,..,..,..,..
IDA total,IDA,2006,YR2006,..,..,..,..
IDA total,IDA,2007,YR2007,..,..,..,..
IDA total,IDA,2008,YR2008,..,..,..,..
IDA total,IDA,2009,YR2009,..,..,..,..
IDA total,IDA,2010,YR2010,..,..,..,..
IDA total,IDA,2011,YR2011,..,..,..,..
IDA total,IDA,2012,YR2012,..,..,..,..
IDA total,IDA,2013,YR2013,..,..,..,..
IDA total,IDA,2014,YR2014,..,..,..,..
IDA total,IDA,2015,YR2015,..,..,..,..
IDA total,IDA,2016,YR2016,..,..,..,..
IDA total,IDA,2017,YR2017,..,..,..,..
IDA total,IDA,2018,YR2018,..,..,..,..
IDA total,IDA,2019,YR2019,..,..,..,..
IDA total,IDA,2020,YR2020,..,..,..,..
Late-demographic dividend,LTE,1990,YR1990,..,..,..,..
Late-demographic dividend,LTE,1991,YR1991,..,..,..,..
Late-demographic dividend,LTE,1992,YR1992,..,..,..,..
Late-demographic dividend,LTE,1993,YR1993,..,..,..,..
Late-demographic dividend,LTE,1994,YR1994,..,..,..,..
Late-demographic dividend,LTE,1995,YR1995,..,..,..,..
Late-demographic dividend,LTE,1996,YR1996,..,..,..,..
Late-demographic dividend,LTE,1997,YR1997,..,..,..,..
Late-demographic dividend,LTE,1998,YR1998,..,..,..,..
Late-demographic dividend,LTE,1999,YR1999,..,..,..,..
Late-demographic dividend,LTE,2000,YR2000,..,..,..,..
Late-demographic dividend,LTE,2001,YR2001,..,..,..,..
Late-demographic dividend,LTE,2002,YR2002,..,..,..,..
Late-demographic dividend,LTE,2003,YR2003,..,..,..,..
Late-demographic dividend,LTE,2004,YR2004,..,..,..,..
Late-demographic dividend,LTE,2005,YR2005,..,..,..,..
Late-demographic dividend,LTE,2006,YR2006,..,..,..,..
Late-demographic dividend,LTE,2007,YR2007,..,..,..,..
Late-demographic dividend,LTE,2008,YR2008,..,..,..,..
Late-demographic dividend,LTE,2009,YR2009,..,..,..,..
Late-demographic dividend,LTE,2010,YR2010,..,..,..,..
Late-demographic dividend,LTE,2011,YR2011,..,..,..,..
Late-demographic dividend,LTE,2012,YR2012,..,..,..,..
Late-demographic dividend,LTE,2013,YR2013,..,..,..,..
Late-demographic dividend,LTE,2014,YR2014,..,..,..,..
Late-demographic dividend,LTE,2015,YR2015,..,..,..,..
Late-demographic dividend,LTE,2016,YR2016,..,..,..,..
Late-demographic dividend,LTE,2017,YR2017,..,..,..,..
Late-demographic dividend,LTE,2018,YR2018,..,..,..,..
Late-demographic dividend,LTE,2019,YR2019,..,..,..,..
Late-demographic dividend,LTE,2020,YR2020,..,..,..,..
Latin America & Caribbean,LCN,1990,YR1990,..,..,..,..
Latin America & Caribbean,LCN,1991,YR1991,..,..,..,..
Latin America & Caribbean,LCN,1992,YR1992,..,..,..,..
Latin America & Caribbean,LCN,1993,YR1993,..,..,..,..
Latin America & Caribbean,LCN,1994,YR1994,..,..,..,..
Latin America & Caribbean,LCN,1995,YR1995,..,..,..,..
Latin America & Caribbean,LCN,1996,YR1996,..,..,..,..
Latin America & Caribbean,LCN,1997,YR1997,..,..,..,..
Latin America & Caribbean,LCN,1998,YR1998,..,..,..,..
Latin America & Caribbean,LCN,1999,YR1999,..,..,..,..
Latin America & Caribbean,LCN,2000,YR2000,..,..,..,..
Latin America & Caribbean,LCN,2001,YR2001,..,..,..,..
Latin America & Caribbean,LCN,2002,YR2002,..,..,..,..
Latin America & Caribbean,LCN,2003,YR2003,..,..,..,..
Latin America & Caribbean,LCN,2004,YR2004,..,..,..,..
Latin America & Caribbean,LCN,2005,YR2005,..,..,..,..
Latin America & Caribbean,LCN,2006,YR2006,..,..,..,..
Latin America & Caribbean,LCN,2007,YR2007,..,..,..,..
Latin America & Caribbean,LCN,2008,YR2008,..,..,..,..
Latin America & Caribbean,LCN,2009,YR2009,..,..,..,..
Latin America & Caribbean,LCN,2010,YR2010,..,..,..,..
Latin America & Caribbean,LCN,2011,YR2011,..,..,..,..
Latin America & Caribbean,LCN,2012,YR2012,..,..,..,..
Latin America & Caribbean,LCN,2013,YR2013,..,..,..,..
Latin America & Caribbean,LCN,2014,YR2014,..,..,..,..
Latin America & Caribbean,LCN,2015,YR2015,..,..,..,..
Latin America & Caribbean,LCN,2016,YR2016,..,..,..,..
Latin America & Caribbean,LCN,2017,YR2017,..,..,..,..
Latin America & Caribbean,LCN,2018,YR2018,..,..,..,..
Latin America & Caribbean,LCN,2019,YR2019,..,..,..,..
Latin America & Caribbean,LCN,2020,YR2020,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,1990,YR1990,13698937920.2,6914721.2,-447506120.8,4582271662.3
Latin America & Caribbean (excluding high income),LAC,1991,YR1991,12707532066.8,24973092.2,-1041910793.5,4122504282
Latin America & Caribbean (excluding high income),LAC,1992,YR1992,11086717047.7,45768638,-1205596240.1,3841341276.5
Latin America & Caribbean (excluding high income),LAC,1993,YR1993,10855845379.7,-5624669,-215999576.5,3893846056.5
Latin America & Caribbean (excluding high income),LAC,1994,YR1994,10740423942.7,27867937,-809161159.1,2496493083.7
Latin America & Caribbean (excluding high income),LAC,1995,YR1995,24372267364.1,653929.3,13712940254.8,3001532274.4
Latin America & Caribbean (excluding high income),LAC,1996,YR1996,21653605853.7,16451627.9,-1957591198.6,3890809001.9
Latin America & Caribbean (excluding high income),LAC,1997,YR1997,16941733648.9,-11714654.4,-3431678840.5,5055128061.8
Latin America & Caribbean (excluding high income),LAC,1998,YR1998,20580052461.4,4976828.8,2796701016.4,2832390371.1
Latin America & Caribbean (excluding high income),LAC,1999,YR1999,21670441749.7,9810792.7,-451744096.2,9278510548.7
Latin America & Caribbean (excluding high income),LAC,2000,YR2000,10457232721.8,-10805007.6,-10209435046.2,14557808138
Latin America & Caribbean (excluding high income),LAC,2001,YR2001,25651185443.7,3562112.8,15782232365.1,2063007882.6
Latin America & Caribbean (excluding high income),LAC,2002,YR2002,38557811462.4,-24346707.9,10344710015.6,6899730557.6
Latin America & Caribbean (excluding high income),LAC,2003,YR2003,47581828808.2,-26056616.6,5166737322.8,19788840596.6
Latin America & Caribbean (excluding high income),LAC,2004,YR2004,42963450619,-23660535.4,-6384538637.4,11919274672.7
Latin America & Caribbean (excluding high income),LAC,2005,YR2005,12973568354.5,-3626357.7,-27404474199.9,29385814798
Latin America & Caribbean (excluding high income),LAC,2006,YR2006,3005500696,18348362.7,-9765427359.1,10329283913.7
Latin America & Caribbean (excluding high income),LAC,2007,YR2007,3186740277.9,-30919299.3,59523750.9,332372943
Latin America & Caribbean (excluding high income),LAC,2008,YR2008,3147632577.1,0,40561434.4,217454621.4
Latin America & Caribbean (excluding high income),LAC,2009,YR2009,18981629272.3,4285016.3,388659331.9,103327270.2
Latin America & Caribbean (excluding high income),LAC,2010,YR2010,19689816319.3,-1095619.6,1308756158.3,223735870.2
Latin America & Caribbean (excluding high income),LAC,2011,YR2011,19870997724.4,-1691872.8,249290256.3,243342635
Latin America & Caribbean (excluding high income),LAC,2012,YR2012,19767605474.3,782116.8,-122985046.9,181485013
Latin America & Caribbean (excluding high income),LAC,2013,YR2013,19577797166.9,-2346216.4,-223730908.6,551635509.9
Latin America & Caribbean (excluding high income),LAC,2014,YR2014,17839440786.2,-1572818.9,-610602425,935107601.6
Latin America & Caribbean (excluding high income),LAC,2015,YR2015,16694342928.8,6539508.5,-376815504.4,570779255.3
Latin America & Caribbean (excluding high income),LAC,2016,YR2016,16551453790.6,-1556865.5,363751386.8,189220355.2
Latin America & Caribbean (excluding high income),LAC,2017,YR2017,17470653286.4,-1193981.8,-50619450.6,79458965.2
Latin America & Caribbean (excluding high income),LAC,2018,YR2018,45084882697,-1509488.1,28530990832,286452927.5
Latin America & Caribbean (excluding high income),LAC,2019,YR2019,62232962443.6,-1472874.4,17396670528.6,1583729189.6
Latin America & Caribbean (excluding high income),LAC,2020,YR2020,78595114922.1,5237751415.2,8090721146.2,1740469523.3
Latin America & the Caribbean (IDA & IBRD countries),TLA,1990,YR1990,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1991,YR1991,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,YR1992,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,YR1993,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,YR1994,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,YR1995,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,YR1996,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,YR1997,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,YR1998,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,YR1999,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,YR2000,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,YR2001,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,YR2002,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,YR2003,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,YR2004,..,..,..,..
